r,0.117550872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4783,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4784,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4786,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4787,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4788,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4790,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4792,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4793,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4794,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4795,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4797,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4798,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4802,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4803,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4804,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4805,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4807,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4809,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4810,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4812,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4815,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4816,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4817,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4818,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4820,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4821,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4822,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4824,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4825,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4826,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4827,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4828,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4829,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4830,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4831,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4832,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4833,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4834,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4836,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4837,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4838,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4839,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4840,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4841,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4842,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4843,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4845,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4846,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4847,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4848,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4849,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4850,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4851,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4852,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4853,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4854,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4855,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4857,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4858,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4859,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4860,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4861,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4862,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4863,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
4865,0,22,0.702217283,-0.353512402,,0.702217283,0.078466467,0.041678122,0.027964527,0.020717997,0.01621823,0.013149254,0.01092364,0.009238357,0.007920707,0.006864816,0.006002032,0.005285827,0.004683507,0.004171408,0.003731964,0.003351858,0.003020804,0.002730728,0.002475204,0.002249055,0.002048059,0.001868745,0.001708229,0.001564096,0.001434311,0.001317146,0.001211126,0.001114984,0.001027625,0.013643891,,,
